Date,INSTRUMENT,PRICE
7/11/23,MVNLRTR:IND,21.58
7/10/23,MVNLRTR:IND,21.14
7/7/23,MVNLRTR:IND,20.86
7/6/23,MVNLRTR:IND,20.39
7/5/23,MVNLRTR:IND,21.38
7/3/23,MVNLRTR:IND,21.6
6/30/23,MVNLRTR:IND,21.7
6/29/23,MVNLRTR:IND,21.49
6/28/23,MVNLRTR:IND,21.36
6/27/23,MVNLRTR:IND,21.21
6/26/23,MVNLRTR:IND,21.33
6/23/23,MVNLRTR:IND,21.31
6/22/23,MVNLRTR:IND,21.86
6/21/23,MVNLRTR:IND,22.31
6/20/23,MVNLRTR:IND,22.41
6/16/23,MVNLRTR:IND,22.55
6/15/23,MVNLRTR:IND,22.43
6/14/23,MVNLRTR:IND,22.23
6/13/23,MVNLRTR:IND,22.52
6/12/23,MVNLRTR:IND,22.58
6/9/23,MVNLRTR:IND,21.9
6/8/23,MVNLRTR:IND,21.9
6/7/23,MVNLRTR:IND,21.37
6/6/23,MVNLRTR:IND,21.62
6/5/23,MVNLRTR:IND,21.62
6/2/23,MVNLRTR:IND,21.31
6/1/23,MVNLRTR:IND,21.1
5/31/23,MVNLRTR:IND,19.89
5/30/23,MVNLRTR:IND,19.28
5/26/23,MVNLRTR:IND,19.75
5/25/23,MVNLRTR:IND,19.76
5/24/23,MVNLRTR:IND,20.08
5/23/23,MVNLRTR:IND,20.44
5/22/23,MVNLRTR:IND,20.7
5/19/23,MVNLRTR:IND,20.11
5/18/23,MVNLRTR:IND,20.06
5/17/23,MVNLRTR:IND,20.02
5/16/23,MVNLRTR:IND,19.83
5/15/23,MVNLRTR:IND,20.34
5/12/23,MVNLRTR:IND,20.32
5/11/23,MVNLRTR:IND,20.28
5/10/23,MVNLRTR:IND,20.97
5/9/23,MVNLRTR:IND,20.72
5/8/23,MVNLRTR:IND,20.27
5/5/23,MVNLRTR:IND,20.13
5/4/23,MVNLRTR:IND,19.41
5/3/23,MVNLRTR:IND,19.29
5/2/23,MVNLRTR:IND,19.27
5/1/23,MVNLRTR:IND,19.72
4/28/23,MVNLRTR:IND,20
4/27/23,MVNLRTR:IND,19.59
4/26/23,MVNLRTR:IND,19.23
4/25/23,MVNLRTR:IND,19.23
4/24/23,MVNLRTR:IND,19.16
4/21/23,MVNLRTR:IND,19.18
4/20/23,MVNLRTR:IND,19.31
4/19/23,MVNLRTR:IND,19.45
4/18/23,MVNLRTR:IND,19.66
4/17/23,MVNLRTR:IND,19.72
4/14/23,MVNLRTR:IND,19.86
4/13/23,MVNLRTR:IND,20.08
4/12/23,MVNLRTR:IND,19.5
4/11/23,MVNLRTR:IND,19.47
4/10/23,MVNLRTR:IND,19.14
4/6/23,MVNLRTR:IND,19.07
4/5/23,MVNLRTR:IND,19.05
4/4/23,MVNLRTR:IND,19.55
4/3/23,MVNLRTR:IND,19.99
3/31/23,MVNLRTR:IND,19.93
3/30/23,MVNLRTR:IND,19.94
3/29/23,MVNLRTR:IND,19.58
3/28/23,MVNLRTR:IND,19.29
3/27/23,MVNLRTR:IND,18.88
3/24/23,MVNLRTR:IND,18.67
3/23/23,MVNLRTR:IND,18.84
3/22/23,MVNLRTR:IND,19.11
3/21/23,MVNLRTR:IND,19.41
3/20/23,MVNLRTR:IND,19.22
3/17/23,MVNLRTR:IND,19.14
3/16/23,MVNLRTR:IND,19
3/15/23,MVNLRTR:IND,18.79
3/14/23,MVNLRTR:IND,19.47
3/13/23,MVNLRTR:IND,19.66
3/10/23,MVNLRTR:IND,19.63
3/9/23,MVNLRTR:IND,20.09
3/8/23,MVNLRTR:IND,20.16
3/7/23,MVNLRTR:IND,20.21
3/6/23,MVNLRTR:IND,20.93
3/3/23,MVNLRTR:IND,21.67
3/2/23,MVNLRTR:IND,21.26
3/1/23,MVNLRTR:IND,21.41
2/28/23,MVNLRTR:IND,20.93
2/27/23,MVNLRTR:IND,21.09
2/24/23,MVNLRTR:IND,20.96
2/23/23,MVNLRTR:IND,21.22
2/22/23,MVNLRTR:IND,21.03
2/21/23,MVNLRTR:IND,21.23
2/17/23,MVNLRTR:IND,22.1
2/16/23,MVNLRTR:IND,22.25
2/15/23,MVNLRTR:IND,22.63
2/14/23,MVNLRTR:IND,22.7
2/13/23,MVNLRTR:IND,22.42
2/10/23,MVNLRTR:IND,22.64
2/9/23,MVNLRTR:IND,22.39
2/8/23,MVNLRTR:IND,21.92
2/7/23,MVNLRTR:IND,22.22
2/6/23,MVNLRTR:IND,21.73
2/3/23,MVNLRTR:IND,22.16
2/2/23,MVNLRTR:IND,23.15
2/1/23,MVNLRTR:IND,23.52
1/31/23,MVNLRTR:IND,23.03
1/30/23,MVNLRTR:IND,23.21
1/27/23,MVNLRTR:IND,23.14
1/26/23,MVNLRTR:IND,22.73
1/25/23,MVNLRTR:IND,22.79
1/24/23,MVNLRTR:IND,22.65
1/23/23,MVNLRTR:IND,22.56
1/20/23,MVNLRTR:IND,22.3
1/19/23,MVNLRTR:IND,21.68
1/18/23,MVNLRTR:IND,21.34
1/17/23,MVNLRTR:IND,21.83
1/13/23,MVNLRTR:IND,22.14
1/12/23,MVNLRTR:IND,22.02
1/11/23,MVNLRTR:IND,21.87
1/10/23,MVNLRTR:IND,21.85
1/9/23,MVNLRTR:IND,21.54
1/6/23,MVNLRTR:IND,21.17
1/5/23,MVNLRTR:IND,20.11
1/4/23,MVNLRTR:IND,20.08
1/3/23,MVNLRTR:IND,20.02
12/30/22,MVNLRTR:IND,20.08
12/29/22,MVNLRTR:IND,19.92
12/28/22,MVNLRTR:IND,19.61
12/27/22,MVNLRTR:IND,20.19
12/23/22,MVNLRTR:IND,19.81
12/22/22,MVNLRTR:IND,19.46
12/21/22,MVNLRTR:IND,19.86
12/20/22,MVNLRTR:IND,19.28
12/19/22,MVNLRTR:IND,19.07
12/16/22,MVNLRTR:IND,19.49
12/15/22,MVNLRTR:IND,19.36
12/14/22,MVNLRTR:IND,19.76
12/13/22,MVNLRTR:IND,19.85
12/12/22,MVNLRTR:IND,19.84
12/9/22,MVNLRTR:IND,19.6
12/8/22,MVNLRTR:IND,19.85
12/7/22,MVNLRTR:IND,19.43
12/6/22,MVNLRTR:IND,19.49
12/5/22,MVNLRTR:IND,20
12/2/22,MVNLRTR:IND,21.01
12/1/22,MVNLRTR:IND,20.94
11/30/22,MVNLRTR:IND,21.49
11/29/22,MVNLRTR:IND,20.44
11/28/22,MVNLRTR:IND,20.17
11/25/22,MVNLRTR:IND,20.92
11/23/22,MVNLRTR:IND,20.96
11/22/22,MVNLRTR:IND,20.65
11/21/22,MVNLRTR:IND,20.06
11/18/22,MVNLRTR:IND,20.54
11/17/22,MVNLRTR:IND,20.48
11/16/22,MVNLRTR:IND,20.77
11/15/22,MVNLRTR:IND,21.65
11/14/22,MVNLRTR:IND,21.47
11/11/22,MVNLRTR:IND,21.76
11/10/22,MVNLRTR:IND,21.22
11/9/22,MVNLRTR:IND,20.13
11/8/22,MVNLRTR:IND,21.2
11/7/22,MVNLRTR:IND,20.8
11/4/22,MVNLRTR:IND,20.24
11/3/22,MVNLRTR:IND,19.72
11/2/22,MVNLRTR:IND,19.65
11/1/22,MVNLRTR:IND,20.3
10/31/22,MVNLRTR:IND,20.2
10/28/22,MVNLRTR:IND,20.67
10/27/22,MVNLRTR:IND,20.57
10/26/22,MVNLRTR:IND,21
10/25/22,MVNLRTR:IND,20.53
10/24/22,MVNLRTR:IND,20.07
10/21/22,MVNLRTR:IND,20.35
10/20/22,MVNLRTR:IND,19.73
10/19/22,MVNLRTR:IND,19.59
10/18/22,MVNLRTR:IND,19.92
10/17/22,MVNLRTR:IND,19.72
10/14/22,MVNLRTR:IND,18.78
10/13/22,MVNLRTR:IND,19.6
10/12/22,MVNLRTR:IND,19.22
10/11/22,MVNLRTR:IND,19.55
10/10/22,MVNLRTR:IND,19.39
10/7/22,MVNLRTR:IND,20.37
10/6/22,MVNLRTR:IND,20.67
10/5/22,MVNLRTR:IND,21.32
10/4/22,MVNLRTR:IND,21.45
10/3/22,MVNLRTR:IND,20.61
9/30/22,MVNLRTR:IND,19.82
9/29/22,MVNLRTR:IND,19.97
9/28/22,MVNLRTR:IND,20.58
9/27/22,MVNLRTR:IND,19.82
9/26/22,MVNLRTR:IND,19.02
9/23/22,MVNLRTR:IND,19.28
9/22/22,MVNLRTR:IND,20.66
9/21/22,MVNLRTR:IND,21.02
9/20/22,MVNLRTR:IND,21.62
9/19/22,MVNLRTR:IND,21.97
9/16/22,MVNLRTR:IND,21.84
9/15/22,MVNLRTR:IND,22.33
9/14/22,MVNLRTR:IND,23.27
9/13/22,MVNLRTR:IND,22.85
9/12/22,MVNLRTR:IND,23.69
9/9/22,MVNLRTR:IND,23.86
9/8/22,MVNLRTR:IND,23.77
9/7/22,MVNLRTR:IND,22.95
9/6/22,MVNLRTR:IND,22.66
9/2/22,MVNLRTR:IND,22.18
9/1/22,MVNLRTR:IND,22.27
8/31/22,MVNLRTR:IND,23.34
8/30/22,MVNLRTR:IND,23.42
8/29/22,MVNLRTR:IND,23.39
8/26/22,MVNLRTR:IND,21.78
8/25/22,MVNLRTR:IND,22.61
8/24/22,MVNLRTR:IND,22.5
8/23/22,MVNLRTR:IND,20.15
8/22/22,MVNLRTR:IND,19.53
8/19/22,MVNLRTR:IND,19.63
8/18/22,MVNLRTR:IND,20.51
8/17/22,MVNLRTR:IND,20.38
8/16/22,MVNLRTR:IND,21.19
8/15/22,MVNLRTR:IND,21.11
8/12/22,MVNLRTR:IND,21.6
8/11/22,MVNLRTR:IND,21.53
8/10/22,MVNLRTR:IND,21.6
8/9/22,MVNLRTR:IND,21.06
8/8/22,MVNLRTR:IND,21.62
8/5/22,MVNLRTR:IND,21.33
8/4/22,MVNLRTR:IND,21.05
8/3/22,MVNLRTR:IND,21.05
8/2/22,MVNLRTR:IND,21.06
8/1/22,MVNLRTR:IND,21.06
7/29/22,MVNLRTR:IND,21.58
7/28/22,MVNLRTR:IND,21.43
7/27/22,MVNLRTR:IND,21.09
7/26/22,MVNLRTR:IND,19.72
7/25/22,MVNLRTR:IND,19.72
7/22/22,MVNLRTR:IND,19.31
7/21/22,MVNLRTR:IND,19.93
7/20/22,MVNLRTR:IND,20.27
7/19/22,MVNLRTR:IND,19.94
7/18/22,MVNLRTR:IND,19.14
7/15/22,MVNLRTR:IND,18.8
7/14/22,MVNLRTR:IND,18.56
7/13/22,MVNLRTR:IND,18.36
7/12/22,MVNLRTR:IND,18.29
7/11/22,MVNLRTR:IND,18.64
7/8/22,MVNLRTR:IND,19.31
7/7/22,MVNLRTR:IND,19.12
7/6/22,MVNLRTR:IND,18.04
7/5/22,MVNLRTR:IND,18.21
7/1/22,MVNLRTR:IND,19.02
6/30/22,MVNLRTR:IND,18.56
6/29/22,MVNLRTR:IND,18.84
6/28/22,MVNLRTR:IND,19.5
6/27/22,MVNLRTR:IND,19.84
6/24/22,MVNLRTR:IND,19.53
6/23/22,MVNLRTR:IND,18.25
6/22/22,MVNLRTR:IND,18.58
6/21/22,MVNLRTR:IND,19.37
6/17/22,MVNLRTR:IND,18.86
6/16/22,MVNLRTR:IND,18.99
6/15/22,MVNLRTR:IND,19.9
6/14/22,MVNLRTR:IND,19.47
6/13/22,MVNLRTR:IND,20.22
6/10/22,MVNLRTR:IND,21.95
6/9/22,MVNLRTR:IND,22.39
6/8/22,MVNLRTR:IND,23.5
6/7/22,MVNLRTR:IND,23.56
6/6/22,MVNLRTR:IND,22.23
6/3/22,MVNLRTR:IND,22.14
6/2/22,MVNLRTR:IND,22.69
6/1/22,MVNLRTR:IND,21.54
5/31/22,MVNLRTR:IND,21.94
5/27/22,MVNLRTR:IND,22.19
5/26/22,MVNLRTR:IND,21.77
5/25/22,MVNLRTR:IND,21.21
5/24/22,MVNLRTR:IND,21.05
5/23/22,MVNLRTR:IND,21.47
5/20/22,MVNLRTR:IND,20.87
5/19/22,MVNLRTR:IND,20.74
5/18/22,MVNLRTR:IND,20.39
5/17/22,MVNLRTR:IND,21.38
5/16/22,MVNLRTR:IND,20.48
5/13/22,MVNLRTR:IND,20.27
5/12/22,MVNLRTR:IND,18.97
5/11/22,MVNLRTR:IND,19.47
5/10/22,MVNLRTR:IND,20.11
5/9/22,MVNLRTR:IND,20.13
5/6/22,MVNLRTR:IND,21.97
5/5/22,MVNLRTR:IND,22.38
5/4/22,MVNLRTR:IND,23.94
5/3/22,MVNLRTR:IND,23.32
5/2/22,MVNLRTR:IND,22.9
4/29/22,MVNLRTR:IND,23.19
4/28/22,MVNLRTR:IND,23.71
4/27/22,MVNLRTR:IND,23.55
4/26/22,MVNLRTR:IND,23.39
4/25/22,MVNLRTR:IND,23.81
4/22/22,MVNLRTR:IND,24.45
4/21/22,MVNLRTR:IND,25.44
4/20/22,MVNLRTR:IND,27.77
4/19/22,MVNLRTR:IND,26.86
4/18/22,MVNLRTR:IND,27.17
4/14/22,MVNLRTR:IND,28.05
4/13/22,MVNLRTR:IND,28.34
4/12/22,MVNLRTR:IND,27.39
4/11/22,MVNLRTR:IND,27.29
4/8/22,MVNLRTR:IND,27.5
4/7/22,MVNLRTR:IND,27.26
4/6/22,MVNLRTR:IND,25.75
4/5/22,MVNLRTR:IND,25.68
4/4/22,MVNLRTR:IND,25.84
4/1/22,MVNLRTR:IND,26.07
3/31/22,MVNLRTR:IND,26.16
3/30/22,MVNLRTR:IND,25.69
3/29/22,MVNLRTR:IND,25.59
3/28/22,MVNLRTR:IND,25.52
3/25/22,MVNLRTR:IND,26.25
3/24/22,MVNLRTR:IND,26.72
3/23/22,MVNLRTR:IND,26.38
3/22/22,MVNLRTR:IND,26.77
3/21/22,MVNLRTR:IND,26.49
3/18/22,MVNLRTR:IND,25.65
3/17/22,MVNLRTR:IND,25.61
3/16/22,MVNLRTR:IND,23.95
3/15/22,MVNLRTR:IND,23.67
3/14/22,MVNLRTR:IND,23.94
3/11/22,MVNLRTR:IND,25.64
3/10/22,MVNLRTR:IND,26.39
3/9/22,MVNLRTR:IND,26.04
3/8/22,MVNLRTR:IND,24.66
3/7/22,MVNLRTR:IND,23.76
3/4/22,MVNLRTR:IND,23.27
3/3/22,MVNLRTR:IND,24.23
3/2/22,MVNLRTR:IND,24.68
3/1/22,MVNLRTR:IND,24.07
2/28/22,MVNLRTR:IND,24.11
2/25/22,MVNLRTR:IND,22.71
2/24/22,MVNLRTR:IND,21.83
2/23/22,MVNLRTR:IND,21.03
2/22/22,MVNLRTR:IND,20.91
2/18/22,MVNLRTR:IND,20.84
2/17/22,MVNLRTR:IND,21.19
2/16/22,MVNLRTR:IND,21.62
2/15/22,MVNLRTR:IND,21.77
2/14/22,MVNLRTR:IND,21.33
2/11/22,MVNLRTR:IND,21.84
2/10/22,MVNLRTR:IND,22.1
2/9/22,MVNLRTR:IND,22.56
2/8/22,MVNLRTR:IND,21.05
2/7/22,MVNLRTR:IND,20.98
2/4/22,MVNLRTR:IND,20.51
2/3/22,MVNLRTR:IND,19.92
2/2/22,MVNLRTR:IND,20.89
2/1/22,MVNLRTR:IND,21.23
1/31/22,MVNLRTR:IND,20.66
1/28/22,MVNLRTR:IND,19.97
1/27/22,MVNLRTR:IND,19.23
1/26/22,MVNLRTR:IND,19.97
1/25/22,MVNLRTR:IND,20.81
1/24/22,MVNLRTR:IND,20.77
1/21/22,MVNLRTR:IND,20.75
1/20/22,MVNLRTR:IND,22.13
1/19/22,MVNLRTR:IND,22.56
1/18/22,MVNLRTR:IND,22.03
1/14/22,MVNLRTR:IND,23.04
1/13/22,MVNLRTR:IND,23.2
1/12/22,MVNLRTR:IND,24.18
1/11/22,MVNLRTR:IND,24.08
1/10/22,MVNLRTR:IND,23.78
1/7/22,MVNLRTR:IND,24.21
1/6/22,MVNLRTR:IND,23.39
1/5/22,MVNLRTR:IND,24.75
1/4/22,MVNLRTR:IND,24.6
1/3/22,MVNLRTR:IND,24.17
12/31/21,MVNLRTR:IND,22.82
12/30/21,MVNLRTR:IND,22.46
12/29/21,MVNLRTR:IND,24.14
12/28/21,MVNLRTR:IND,24.48
12/27/21,MVNLRTR:IND,25.49
12/23/21,MVNLRTR:IND,24.51
12/22/21,MVNLRTR:IND,24.13
12/21/21,MVNLRTR:IND,24.41
12/20/21,MVNLRTR:IND,23
12/17/21,MVNLRTR:IND,23.46
12/16/21,MVNLRTR:IND,23.85
12/15/21,MVNLRTR:IND,24.3
12/14/21,MVNLRTR:IND,23.02
12/13/21,MVNLRTR:IND,23.44
12/10/21,MVNLRTR:IND,24.18
12/9/21,MVNLRTR:IND,24.71
12/8/21,MVNLRTR:IND,25.48
12/7/21,MVNLRTR:IND,25.57
12/6/21,MVNLRTR:IND,23.79
12/3/21,MVNLRTR:IND,23.99
12/2/21,MVNLRTR:IND,25.1
12/1/21,MVNLRTR:IND,24.35
11/30/21,MVNLRTR:IND,25.04
11/29/21,MVNLRTR:IND,26.4
11/26/21,MVNLRTR:IND,25.9
11/24/21,MVNLRTR:IND,27.24
11/23/21,MVNLRTR:IND,27.35
11/22/21,MVNLRTR:IND,26.12
11/19/21,MVNLRTR:IND,27.24
11/18/21,MVNLRTR:IND,28.56
11/17/21,MVNLRTR:IND,28.19
11/16/21,MVNLRTR:IND,28.4
11/15/21,MVNLRTR:IND,29.5
11/12/21,MVNLRTR:IND,30.14
11/11/21,MVNLRTR:IND,30.2
11/10/21,MVNLRTR:IND,29.17
11/9/21,MVNLRTR:IND,30.88
11/8/21,MVNLRTR:IND,30.83
11/5/21,MVNLRTR:IND,29.06
11/4/21,MVNLRTR:IND,29.57
11/3/21,MVNLRTR:IND,29.53
11/2/21,MVNLRTR:IND,27.58
11/1/21,MVNLRTR:IND,27.67
10/29/21,MVNLRTR:IND,26.86
10/28/21,MVNLRTR:IND,27.44
10/27/21,MVNLRTR:IND,27.39
10/26/21,MVNLRTR:IND,28.95
10/25/21,MVNLRTR:IND,28.94
10/22/21,MVNLRTR:IND,28.32
10/21/21,MVNLRTR:IND,28.6
10/20/21,MVNLRTR:IND,29.61
10/19/21,MVNLRTR:IND,29
10/18/21,MVNLRTR:IND,28.82
10/15/21,MVNLRTR:IND,27.52
10/14/21,MVNLRTR:IND,27.93
10/13/21,MVNLRTR:IND,28.76
10/12/21,MVNLRTR:IND,26.92
10/11/21,MVNLRTR:IND,24.11
10/8/21,MVNLRTR:IND,23.61
10/7/21,MVNLRTR:IND,24.44
10/6/21,MVNLRTR:IND,23.53
10/5/21,MVNLRTR:IND,24.37
10/4/21,MVNLRTR:IND,24.1
10/1/21,MVNLRTR:IND,24.28
9/30/21,MVNLRTR:IND,23.79
9/29/21,MVNLRTR:IND,23.33
9/28/21,MVNLRTR:IND,23.68
9/27/21,MVNLRTR:IND,24.36
9/24/21,MVNLRTR:IND,23.1
9/23/21,MVNLRTR:IND,24.59
9/22/21,MVNLRTR:IND,24.46
9/21/21,MVNLRTR:IND,24.39
9/20/21,MVNLRTR:IND,23.88
9/17/21,MVNLRTR:IND,25.56
9/16/21,MVNLRTR:IND,27.73
9/15/21,MVNLRTR:IND,28.68
9/14/21,MVNLRTR:IND,26.93
9/13/21,MVNLRTR:IND,27.17
9/10/21,MVNLRTR:IND,26.34
9/9/21,MVNLRTR:IND,24.34
9/8/21,MVNLRTR:IND,24.66
9/7/21,MVNLRTR:IND,24.93
9/3/21,MVNLRTR:IND,23.93
9/2/21,MVNLRTR:IND,22.94
9/1/21,MVNLRTR:IND,21.56
8/31/21,MVNLRTR:IND,20.95
8/30/21,MVNLRTR:IND,20.24
8/27/21,MVNLRTR:IND,19.82
8/26/21,MVNLRTR:IND,19.04
8/25/21,MVNLRTR:IND,19.3
8/24/21,MVNLRTR:IND,19.12
8/23/21,MVNLRTR:IND,18.76
8/20/21,MVNLRTR:IND,17.81
8/19/21,MVNLRTR:IND,17.54
8/18/21,MVNLRTR:IND,18.21
8/17/21,MVNLRTR:IND,18.11
8/16/21,MVNLRTR:IND,18.5
8/13/21,MVNLRTR:IND,18.97
8/12/21,MVNLRTR:IND,19.4
8/11/21,MVNLRTR:IND,19.51
8/10/21,MVNLRTR:IND,19.5
8/9/21,MVNLRTR:IND,19.05
8/6/21,MVNLRTR:IND,19.4
8/5/21,MVNLRTR:IND,19.4
8/4/21,MVNLRTR:IND,19.21
8/3/21,MVNLRTR:IND,19.71
8/2/21,MVNLRTR:IND,19.79
7/30/21,MVNLRTR:IND,20.01
7/29/21,MVNLRTR:IND,20.39
7/28/21,MVNLRTR:IND,20.21
7/27/21,MVNLRTR:IND,19.36
7/26/21,MVNLRTR:IND,19.56
7/23/21,MVNLRTR:IND,19.38
7/22/21,MVNLRTR:IND,19.61
7/21/21,MVNLRTR:IND,19.65
7/20/21,MVNLRTR:IND,18.93
7/19/21,MVNLRTR:IND,18.71
7/16/21,MVNLRTR:IND,19.42
7/15/21,MVNLRTR:IND,20.08
7/14/21,MVNLRTR:IND,20.04
7/13/21,MVNLRTR:IND,20.05
7/12/21,MVNLRTR:IND,20.31
7/9/21,MVNLRTR:IND,20.42
7/8/21,MVNLRTR:IND,20.14
7/7/21,MVNLRTR:IND,20.68
7/6/21,MVNLRTR:IND,20.82
7/2/21,MVNLRTR:IND,21.34
7/1/21,MVNLRTR:IND,21.33
6/30/21,MVNLRTR:IND,21.2
6/29/21,MVNLRTR:IND,21.08
6/28/21,MVNLRTR:IND,21.7
6/25/21,MVNLRTR:IND,22.09
6/24/21,MVNLRTR:IND,21.95
6/23/21,MVNLRTR:IND,21.4
6/22/21,MVNLRTR:IND,21.52
6/21/21,MVNLRTR:IND,21.12
6/18/21,MVNLRTR:IND,20.88
6/17/21,MVNLRTR:IND,21.5
6/16/21,MVNLRTR:IND,22.4
6/15/21,MVNLRTR:IND,22.53
6/14/21,MVNLRTR:IND,21.94
6/11/21,MVNLRTR:IND,23.47
6/10/21,MVNLRTR:IND,23.46
6/9/21,MVNLRTR:IND,23.22
6/8/21,MVNLRTR:IND,23.38
6/7/21,MVNLRTR:IND,23.63
6/4/21,MVNLRTR:IND,23.3
6/3/21,MVNLRTR:IND,22.63
6/2/21,MVNLRTR:IND,23.02
6/1/21,MVNLRTR:IND,22.79
5/28/21,MVNLRTR:IND,21.88
5/27/21,MVNLRTR:IND,22
5/26/21,MVNLRTR:IND,21.37
5/25/21,MVNLRTR:IND,21.02
5/24/21,MVNLRTR:IND,21.23
5/21/21,MVNLRTR:IND,21.35
5/20/21,MVNLRTR:IND,21.68
5/19/21,MVNLRTR:IND,21.42
5/18/21,MVNLRTR:IND,21.95
5/17/21,MVNLRTR:IND,21.62
5/14/21,MVNLRTR:IND,21.22
5/13/21,MVNLRTR:IND,20.56
5/12/21,MVNLRTR:IND,20.98
5/11/21,MVNLRTR:IND,21.76
5/10/21,MVNLRTR:IND,22.09
5/7/21,MVNLRTR:IND,22.21
5/6/21,MVNLRTR:IND,21.32
5/5/21,MVNLRTR:IND,21.27
5/4/21,MVNLRTR:IND,20.46
5/3/21,MVNLRTR:IND,20.67
4/30/21,MVNLRTR:IND,19.61
4/29/21,MVNLRTR:IND,19.74
4/28/21,MVNLRTR:IND,19.81
4/27/21,MVNLRTR:IND,19.35
4/26/21,MVNLRTR:IND,19.2
4/23/21,MVNLRTR:IND,19.05
4/22/21,MVNLRTR:IND,18.77
4/21/21,MVNLRTR:IND,19.14
4/20/21,MVNLRTR:IND,18.88
4/19/21,MVNLRTR:IND,19.15
4/16/21,MVNLRTR:IND,19.36
4/15/21,MVNLRTR:IND,19.32
4/14/21,MVNLRTR:IND,19.15
4/13/21,MVNLRTR:IND,19.22
4/12/21,MVNLRTR:IND,19.38
4/9/21,MVNLRTR:IND,20.13
4/8/21,MVNLRTR:IND,20.39
4/7/21,MVNLRTR:IND,20.03
4/6/21,MVNLRTR:IND,20.39
4/5/21,MVNLRTR:IND,20.55
4/1/21,MVNLRTR:IND,19.61
3/31/21,MVNLRTR:IND,18.83
3/30/21,MVNLRTR:IND,18.61
3/29/21,MVNLRTR:IND,18.81
3/26/21,MVNLRTR:IND,18.95
3/25/21,MVNLRTR:IND,18.41
3/24/21,MVNLRTR:IND,18.53
3/23/21,MVNLRTR:IND,18.61
3/22/21,MVNLRTR:IND,19.44
3/19/21,MVNLRTR:IND,19.44
3/18/21,MVNLRTR:IND,19.68
3/17/21,MVNLRTR:IND,20.33
3/16/21,MVNLRTR:IND,20.17
3/15/21,MVNLRTR:IND,19.8
3/12/21,MVNLRTR:IND,18.93
3/11/21,MVNLRTR:IND,18.39
3/10/21,MVNLRTR:IND,17.75
3/9/21,MVNLRTR:IND,17.77
3/8/21,MVNLRTR:IND,17.41
3/5/21,MVNLRTR:IND,17.87
3/4/21,MVNLRTR:IND,17.69
3/3/21,MVNLRTR:IND,18.91
3/2/21,MVNLRTR:IND,18.92
3/1/21,MVNLRTR:IND,17.98
2/26/21,MVNLRTR:IND,17.5
2/25/21,MVNLRTR:IND,18.35
2/24/21,MVNLRTR:IND,18.38
2/23/21,MVNLRTR:IND,18.25
2/22/21,MVNLRTR:IND,18.49
2/19/21,MVNLRTR:IND,18.52
2/18/21,MVNLRTR:IND,17.93
2/17/21,MVNLRTR:IND,19.14
2/16/21,MVNLRTR:IND,19.16
2/12/21,MVNLRTR:IND,17.82
2/11/21,MVNLRTR:IND,17.72
2/10/21,MVNLRTR:IND,17.61
2/9/21,MVNLRTR:IND,17.18
2/8/21,MVNLRTR:IND,17.06
2/5/21,MVNLRTR:IND,16.3
2/4/21,MVNLRTR:IND,15.73
2/3/21,MVNLRTR:IND,15.88
2/2/21,MVNLRTR:IND,15.79
2/1/21,MVNLRTR:IND,16
1/29/21,MVNLRTR:IND,14.52
1/28/21,MVNLRTR:IND,14.84
1/27/21,MVNLRTR:IND,14.83
1/26/21,MVNLRTR:IND,15.61
1/25/21,MVNLRTR:IND,15.27
1/22/21,MVNLRTR:IND,15.11
1/21/21,MVNLRTR:IND,15.4
1/20/21,MVNLRTR:IND,15.66
1/19/21,MVNLRTR:IND,15.47
1/15/21,MVNLRTR:IND,15.6
1/14/21,MVNLRTR:IND,16.28
1/13/21,MVNLRTR:IND,15.95
1/12/21,MVNLRTR:IND,15.65
1/11/21,MVNLRTR:IND,16.15
1/8/21,MVNLRTR:IND,16.4
1/7/21,MVNLRTR:IND,16.91
1/6/21,MVNLRTR:IND,16.32
1/5/21,MVNLRTR:IND,16.43
1/4/21,MVNLRTR:IND,15.49
12/31/20,MVNLRTR:IND,15.33
12/30/20,MVNLRTR:IND,15.39
12/29/20,MVNLRTR:IND,15.41
12/28/20,MVNLRTR:IND,15.49
12/24/20,MVNLRTR:IND,15.18
12/23/20,MVNLRTR:IND,15.16
12/22/20,MVNLRTR:IND,14.7
12/21/20,MVNLRTR:IND,14.76
12/18/20,MVNLRTR:IND,14.97
12/17/20,MVNLRTR:IND,14.81
12/16/20,MVNLRTR:IND,14.93
12/15/20,MVNLRTR:IND,15.05
12/14/20,MVNLRTR:IND,14.7
12/11/20,MVNLRTR:IND,14.35
12/10/20,MVNLRTR:IND,13.98
12/9/20,MVNLRTR:IND,13.33
12/8/20,MVNLRTR:IND,13.75
12/7/20,MVNLRTR:IND,14.01
12/4/20,MVNLRTR:IND,13.24
12/3/20,MVNLRTR:IND,12.36
12/2/20,MVNLRTR:IND,12.18
12/1/20,MVNLRTR:IND,11.86
11/30/20,MVNLRTR:IND,11.83
11/27/20,MVNLRTR:IND,11.93
11/25/20,MVNLRTR:IND,11.96
11/24/20,MVNLRTR:IND,11.85
11/23/20,MVNLRTR:IND,11.5
11/20/20,MVNLRTR:IND,11.43
11/19/20,MVNLRTR:IND,11.41
11/18/20,MVNLRTR:IND,11.44
11/17/20,MVNLRTR:IND,11.46
11/16/20,MVNLRTR:IND,11.46
11/13/20,MVNLRTR:IND,11.47
